tm,stn,ta,rn,vs
202208151900,156,29.0,-9.0,2000
202208151900,159,28.5,-9.0,5000
202208151900,162,28.6,-9.0,2000
202208151900,165,29.2,-9.0,2000
202208151900,168,28.1,-9.0,1600
202208151900,169,27.1,-9.0,4091
202208151900,170,29.2,-9.0,2000
202208151900,172,28.8,-9.0,2710
202208151900,174,28.1,-9.0,1997
202208151900,177,28.5,-9.0,3481
202208151900,181,28.4,-9.0,5000
202208151900,184,32.7,-9.0,5000
202208151900,185,28.9,-9.0,2000
202208151900,188,29.5,-9.0,2000
202208151900,189,28.7,-9.0,2000
202208151900,192,29.2,-9.0,2000
202208151900,201,26.3,7.7,1233
202208151900,202,28.3,0.1,2000
202208151900,203,28.4,-9.0,1897
202208151900,211,28.0,0.0,5009
202208151900,212,26.8,0.7,1572
202208151900,216,25.9,-9.0,2000
202208151900,217,27.8,-9.0,1420
202208151900,221,27.0,-9.0,2000
202208151900,226,27.9,-9.0,4784
202208151900,232,28.3,-9.0,4933
202208151900,235,28.0,-9.0,1830
202208151900,236,28.7,-9.0,4154
202208151900,238,28.9,-9.0,2000
202208151900,239,28.3,-9.0,2525
202208151900,243,28.5,0.0,4812
202208151900,244,27.4,-9.0,2000
202208151900,245,28.8,0.0,2000
202208151900,247,29.0,-9.0,5692
202208151900,248,27.0,-9.0,2000
202208151900,251,28.7,-9.0,5000
202208151900,252,28.5,-9.0,1381
202208151900,253,29.1,-9.0,5000
202208151900,254,29.2,-9.0,5000
202208151900,255,29.1,-9.0,5000
202208151900,257,30.3,-9.0,1660
202208151900,258,28.9,-9.0,5000
202208151900,259,29.0,-9.0,1532
202208151900,260,29.0,-9.0,2000
202208151900,261,28.7,-9.0,2000
202208151900,262,28.0,-9.0,2000
202208151900,263,29.9,-9.0,5000
202208151900,264,27.4,-9.0,5000
202208151900,266,29.1,-9.0,1631
202208151900,268,28.3,-9.0,1994
202208151900,271,26.7,-9.0,2000
202208151900,272,28.7,-9.0,2000
202208151900,273,27.0,-9.0,4679
202208151900,276,29.6,-9.0,5000
202208151900,277,29.6,-9.0,2000
202208151900,278,30.1,0.0,2000
202208151900,279,30.0,0.0,2000
202208151900,281,29.9,-9.0,4419
202208151900,283,30.3,-9.0,3762
202208151900,284,28.8,-9.0,2000
202208151900,285,29.1,-9.0,2000
202208151900,288,30.0,-9.0,5000
202208151900,289,29.3,-9.0,4641
202208151900,294,28.3,-9.0,5000
202208151900,295,28.7,-9.0,2000
202209150800,90,22.0,-9.0,3149
202209150800,93,23.3,-9.0,2000
202209150800,95,22.6,-9.0,5009
202209150800,98,22.2,-9.0,1196
202209150800,99,20.7,-9.0,2333
202209150800,100,16.1,-9.0,1711
202209150800,101,20.9,-9.0,1504
202209150800,102,21.5,-9.0,3099
202209150800,104,21.3,-9.0,1961
202209150800,105,21.3,-9.0,5000
202209150800,106,21.9,-9.0,3462
202209150800,108,23.3,-9.0,2000
202209150800,112,23.6,-9.0,2000
202209150800,114,20.8,-9.0,1992
202209150800,115,20.5,-9.0,2000
202209150800,119,23.9,-9.0,1895
202209150800,121,22.1,-9.0,1985
202209150800,127,22.2,-9.0,2000
202209150800,129,22.4,-9.0,4766
202209150800,130,22.9,-9.0,2668
202209150800,131,24.3,-9.0,4990
202209150800,133,23.9,-9.0,5000
202209150800,135,20.8,-9.0,4559
202209150800,136,22.0,-9.0,1987
202209150800,137,21.2,-9.0,4946
202209150800,138,23.1,-9.0,1996
202209150800,140,23.2,-9.0,2000
202209150800,143,23.4,-9.0,1949
202209150800,146,24.9,-9.0,2000
202209150800,152,23.0,-9.0,1999
202209150800,155,23.1,-9.0,2000
202209150800,156,23.2,-9.0,2000
202209150800,159,23.4,-9.0,4496
202209150800,162,23.7,-9.0,1969
202209150800,165,25.0,-9.0,1992
202209150800,168,23.0,-9.0,2000
202209150800,169,21.9,-9.0,2712
202209150800,170,25.3,-9.0,2000
202209150800,172,26.1,-9.0,1629
202209150800,174,24.7,-9.0,1814
202209150800,177,23.6,-9.0,4747
202209150800,181,21.7,-9.0,3835
202209150800,184,24.9,0.2,785
202209150800,185,27.2,-9.0,2000
202209150800,188,26.0,-9.0,1735
202209150800,189,25.5,-9.0,830
202209150800,192,22.7,-9.0,1938
202209150800,201,22.0,-9.0,5538
202209150800,202,22.9,-9.0,2000
202209150800,203,21.3,-9.0,1845
202209150800,211,21.7,-9.0,1538
202209150800,212,18.7,-9.0,2480
202209150800,216,17.1,-9.0,1982
202209150800,217,20.8,-9.0,1328
202209150800,221,21.2,-9.0,1926
202209150800,226,22.1,-9.0,2781
202209150800,232,22.5,-9.0,3301
202209150800,235,24.7,-9.0,2000
202209150800,236,23.1,-9.0,4148
202209150800,238,22.3,-9.0,1762
202209150800,239,23.8,-9.0,1562
202209150800,243,23.6,-9.0,4784
202209150800,244,24.3,-9.0,1994
202209150800,245,22.4,-9.0,1949
202209150800,247,23.5,-9.0,3363
202209150800,248,19.8,-9.0,1775
202209150800,251,25.3,-9.0,5000
202209150800,252,25.7,-9.0,1894
202209150800,253,24.1,-9.0,2434
202209150800,254,24.6,-9.0,4851
202209150800,255,25.0,-9.0,5000
202209150800,257,24.5,-9.0,1570
202209150800,258,24.5,-9.0,4140
202209150800,259,24.6,-9.0,1580
202209150800,260,24.6,-9.0,2000
202209150800,261,24.0,-9.0,2000
202209150800,262,23.2,-9.0,2000
202209150800,263,22.8,-9.0,2792
202209150800,264,21.3,-9.0,2877
202209150800,266,23.0,-9.0,1639
202209150800,268,26.1,-9.0,1967
202209150800,271,20.6,-9.0,2000
202209150800,272,20.7,-9.0,1959
202209150800,273,21.4,-9.0,2236
202209150800,276,22.5,-9.0,4907
202209150800,277,21.7,-9.0,1842
202209150800,278,20.2,-9.0,2000
202209150800,279,21.1,-9.0,1948
202209150800,281,23.2,-9.0,2114
202209150800,283,22.7,-9.0,2128
202209150800,284,20.9,-9.0,2000
202209150800,285,23.2,-9.0,1228
202209150800,288,24.5,-9.0,4049
202209150800,289,20.5,-9.0,1538
202209150800,294,23.3,-9.0,4058
202209150800,295,22.0,-9.0,1932
202209151900,90,21.9,-9.0,2287
202209151900,93,24.5,-9.0,-9
202209151900,95,22.5,-9.0,5009
202209151900,98,23.7,-9.0,946
202209151900,99,23.0,-9.0,2183
202209151900,100,16.2,-9.0,1590
202209151900,101,24.9,-9.0,1620
202209151900,102,22.1,0.0,2429
202209151900,104,19.9,-9.0,2000
202209151900,105,22.8,-9.0,4828
202209151900,106,21.6,-9.0,4727
202209151900,108,26.7,-9.0,2000
202209151900,112,27.0,-9.0,2000
202209151900,114,26.3,-9.0,2000
202209151900,115,20.1,-9.0,2000
202209151900,119,27.1,-9.0,2000
202209151900,121,23.5,-9.0,2000
202209151900,127,25.0,-9.0,2000
202209151900,129,26.0,-9.0,4719
202209151900,130,21.6,-9.0,2667
202209151900,131,27.5,-9.0,4758
202209151900,133,26.5,-9.0,4755
202209151900,135,23.6,-9.0,4625
202209151900,136,22.8,-9.0,2000
202209151900,137,24.3,-9.0,4915
202209151900,138,22.9,-9.0,2000
202209151900,140,27.7,-9.0,2000
202209151900,143,23.1,-9.0,2000
202209151900,146,27.8,-9.0,2000
202209151900,152,22.1,-9.0,2000
202209151900,155,24.3,-9.0,2000
202209151900,156,26.6,-9.0,1685
202209151900,159,23.2,-9.0,3447
202209151900,162,24.1,-9.0,2000
202209151900,165,26.3,-9.0,2000
202209151900,168,24.9,-9.0,2000
202209151900,169,20.7,-9.0,941
202209151900,170,24.5,-9.0,1881
202209151900,172,26.8,-9.0,1672
202209151900,174,24.9,-9.0,1527
202209151900,177,26.5,-9.0,3119
202209151900,181,25.6,-9.0,4945
202209151900,184,26.0,-9.0,1097
202209151900,185,26.2,0.0,1054
202209151900,188,25.9,-9.0,1564
202209151900,189,25.4,-9.0,1130
202209151900,192,24.2,-9.0,1739
202209151900,201,24.8,-9.0,3437
202209151900,202,25.1,-9.0,2000
202209151900,203,25.1,-9.0,1698
202209151900,211,21.4,-9.0,1477
202209151900,212,23.6,-9.0,4096
202209151900,216,17.1,-9.0,1012
202209151900,217,21.9,-9.0,1545
202209151900,221,22.2,-9.0,1866
202209151900,226,23.2,-9.0,2258
202209151900,232,25.6,-9.0,3141
202209151900,235,28.1,-9.0,2000
202209151900,236,26.2,-9.0,3399
202209151900,238,25.5,-9.0,1259
202209151900,239,26.1,-9.0,1846
202209151900,243,27.2,-9.0,4345
202209151900,244,25.1,-9.0,1997
202209151900,245,26.8,-9.0,2000
202209151900,247,25.1,-9.0,2727
202209151900,248,23.5,-9.0,1999
202209151900,251,27.2,-9.0,4980
202209151900,252,27.2,-9.0,2043
202209151900,253,23.6,-9.0,3675
202209151900,254,26.1,-9.0,4256
202209151900,255,24.8,-9.0,5000
202209151900,257,24.0,-9.0,855
202209151900,258,25.7,-9.0,3679
202209151900,259,25.6,-9.0,1485
202209151900,260,25.0,-9.0,2000
202209151900,261,24.5,-9.0,1832
202209151900,262,24.2,-9.0,2000
202209151900,263,25.2,-9.0,3158
202209151900,264,22.9,-9.0,2062
202209151900,266,25.6,-9.0,1645
202209151900,268,25.0,-9.0,1972
202209151900,271,20.3,-9.0,1993
202209151900,272,21.6,-9.0,2000
202209151900,273,24.0,-9.0,3499
202209151900,276,20.1,-9.0,4683
202209151900,277,20.6,-9.0,2000
202209151900,278,23.5,-9.0,2000
202209151900,279,24.6,-9.0,2000
202209151900,281,21.6,-9.0,2587
202209151900,283,22.0,-9.0,2860
202209151900,284,23.0,-9.0,1951
202209151900,285,24.4,-9.0,2000
202209151900,288,24.1,-9.0,3993
202209151900,289,23.6,-9.0,1339
202209151900,294,23.4,-9.0,3638
202209151900,295,24.7,-9.0,2000
202210150800,90,15.3,-9.0,-9
202210150800,93,12.7,-9.0,400
202210150800,95,9.6,-9.0,1651
202210150800,98,9.8,-9.0,192
202210150800,99,10.3,-9.0,4800
202210150800,100,6.2,-9.0,54
202210150800,101,13.1,-9.0,1478
202210150800,102,14.4,-9.0,912
202210150800,104,15.6,-9.0,2000
202210150800,105,15.2,-9.0,4958
202210150800,106,14.1,-9.0,2345
202210150800,108,13.3,-9.0,1971
202210150800,112,14.0,-9.0,1169
202210150800,114,12.2,-9.0,46
202210150800,115,16.6,-9.0,2000
202210150800,119,13.8,-9.0,632
202210150800,121,11.5,-9.0,631
202210150800,127,13.5,-9.0,562
202210150800,129,14.2,-9.0,598
202210150800,130,14.5,-9.0,5000
202210150800,131,14.7,-9.0,663
202210150800,133,14.5,-9.0,2144
202210150800,135,11.1,-9.0,1175
202210150800,136,12.9,-9.0,1362
202210150800,137,12.5,-9.0,1948
202210150800,138,16.3,-9.0,2000
202210150800,140,13.8,-9.0,359
202210150800,143,14.3,-9.0,1574
202210150800,146,14.7,-9.0,2000
202210150800,152,17.4,-9.0,2000
202210150800,155,16.1,-9.0,1373
202210150800,156,13.3,-9.0,1182
202210150800,159,18.3,-9.0,5000
202210150800,162,15.3,-9.0,2000
202210150800,165,14.6,-9.0,886
202210150800,168,16.2,-9.0,2000
202210150800,169,17.2,-9.0,1989
202210150800,170,16.5,-9.0,1663
202210150800,172,12.5,-9.0,390
202210150800,174,10.4,-9.0,735
202210150800,177,11.3,-9.0,173
202210150800,181,11.4,-9.0,14
202210150800,184,19.4,-9.0,4703
202210150800,185,19.0,-9.0,4152
202210150800,188,19.4,-9.0,4898
202210150800,189,19.6,-9.0,5000
202210150800,192,12.5,-9.0,1849
202210150800,201,11.5,-9.0,1496
202210150800,202,12.5,-9.0,32
202210150800,203,11.6,-9.0,16
202210150800,211,12.0,-9.0,3600
202210150800,212,11.8,-9.0,1881
202210150800,216,7.7,-9.0,723
202210150800,217,11.5,-9.0,1392
202210150800,221,10.9,-9.0,367
202210150800,226,12.2,-9.0,1050
202210150800,232,11.3,-9.0,10
202210150800,235,14.6,-9.0,420
202210150800,236,13.6,-9.0,229
202210150800,238,11.6,-9.0,76
202210150800,239,14.3,-9.0,981
202210150800,243,14.1,-9.0,896
202210150800,244,10.7,-9.0,1347
202210150800,245,12.7,-9.0,794
202210150800,247,11.2,-9.0,1715
202210150800,248,9.6,-9.0,79
202210150800,251,13.3,-9.0,1642
202210150800,252,13.1,-9.0,3535
202210150800,253,15.2,-9.0,2153
202210150800,254,10.2,-9.0,2
202210150800,255,15.5,-9.0,2416
202210150800,257,14.6,-9.0,759
202210150800,258,15.1,-9.0,3053
202210150800,259,13.6,-9.0,137
202210150800,260,12.1,-9.0,101
202210150800,261,12.0,-9.0,407
202210150800,262,14.2,-9.0,1933
202210150800,263,11.4,-9.0,16
202210150800,264,9.4,-9.0,78
202210150800,266,16.0,-9.0,1570
202210150800,268,11.7,-9.0,263
202210150800,271,12.0,-9.0,1778
202210150800,272,12.7,-9.0,1959
202210150800,273,13.6,-9.0,1506
202210150800,276,11.4,-9.0,1338
202210150800,277,14.2,-9.0,2000
202210150800,278,11.6,-9.0,1998
202210150800,279,13.4,-9.0,1921
202210150800,281,12.9,-9.0,1965
202210150800,283,12.9,-9.0,1630
202210150800,284,10.8,-9.0,8
202210150800,285,11.3,-9.0,610
202210150800,288,13.1,-9.0,2283
202210150800,289,9.8,-9.0,810
202210150800,294,14.2,-9.0,3110
202210150800,295,15.7,-9.0,2000
202210151900,90,16.6,-9.0,4496
202210151900,93,15.8,-9.0,-9
202210151900,95,17.0,-9.0,5009
202210151900,98,17.0,-9.0,2967
202210151900,99,14.8,-9.0,1745
202210151900,100,12.1,-9.0,3085
202210151900,101,16.6,-9.0,1534
202210151900,102,15.4,-9.0,733
202210151900,104,16.4,-9.0,1971
202210151900,105,19.4,-9.0,5000
202210151900,106,17.6,-9.0,5000
202210151900,108,19.5,-9.0,2000
202210151900,112,17.8,-9.0,1677
202210151900,114,18.4,-9.0,3321
202210151900,115,15.5,-9.0,2000
202210151900,119,17.7,-9.0,1655
202210151900,121,16.8,-9.0,4234
202210151900,127,18.1,-9.0,1891
202210151900,129,17.2,-9.0,2277
202210151900,130,16.8,-9.0,3559
202210151900,131,21.7,-9.0,2592
202210151900,133,19.8,-9.0,5000
202210151900,135,17.2,-9.0,4998
202210151900,136,19.0,-9.0,2000
202210151900,137,17.8,-9.0,4712
202210151900,138,18.8,-9.0,2000
202210151900,140,17.7,-9.0,683
202210151900,143,19.3,-9.0,2000
202210151900,146,19.0,-9.0,834
202210151900,152,18.2,-9.0,2000
202210151900,155,18.5,-9.0,2000
202210151900,156,20.4,-9.0,2000
202210151900,159,18.8,-9.0,5000
202210151900,162,19.2,-9.0,2000
202210151900,165,17.7,-9.0,676
202210151900,168,20.1,-9.0,2000
202210151900,169,16.1,-9.0,524
202210151900,170,19.0,-9.0,1972
202210151900,172,16.5,-9.0,404
202210151900,174,16.1,-9.0,1538
202210151900,177,17.0,-9.0,800
202210151900,181,17.9,-9.0,2885
202210151900,184,19.7,-9.0,4974
202210151900,185,18.9,-9.0,4978
202210151900,188,18.2,-9.0,4221
202210151900,189,19.8,-9.0,5000
202210151900,192,17.2,-9.0,2000
202210151900,201,15.0,-9.0,5078
202210151900,202,17.8,-9.0,2000
202210151900,203,17.5,-9.0,1943
202210151900,211,17.3,-9.0,5000
202210151900,212,16.4,-9.0,5000
202210151900,216,13.7,-9.0,1825
202210151900,217,16.3,-9.0,1662
202210151900,221,15.2,-9.0,1962
202210151900,226,17.4,-9.0,4002
202210151900,232,18.2,-9.0,1504
202210151900,235,17.9,-9.0,497
202210151900,238,17.8,-9.0,2000
202210151900,239,19.0,-9.0,4189
202210151900,243,17.5,-9.0,697
202210151900,244,16.3,-9.0,2826
202210151900,245,16.7,-9.0,554
202210151900,247,17.3,-9.0,3233
202210151900,248,14.0,-9.0,5000
202210151900,251,16.7,-9.0,576
202210151900,252,16.5,-9.0,2662
202210151900,253,19.3,-9.0,4851
202210151900,254,16.9,-9.0,4969
202210151900,255,19.5,-9.0,5000
202210151900,257,19.9,-9.0,1571
202210151900,258,16.8,-9.0,1881
202210151900,259,17.9,-9.0,1746
202210151900,260,17.9,-9.0,2000
202210151900,261,17.6,-9.0,1504
202210151900,262,15.6,-9.0,2000
202210151900,263,16.9,-9.0,2394
202210151900,264,14.9,-9.0,5000
202210151900,266,18.8,-9.0,1352
202210151900,268,16.6,-9.0,607
202210151900,271,16.2,-9.0,2000
202210151900,272,16.4,-9.0,1996
202210151900,273,16.7,-9.0,4126
202210151900,276,15.6,-9.0,4212
202210151900,277,15.9,-9.0,2000
202210151900,278,18.4,-9.0,2000
202210151900,279,18.3,-9.0,2000
202210151900,281,16.7,-9.0,3532
202210151900,283,16.9,-9.0,4952
202210151900,284,15.1,-9.0,2000
202210151900,285,17.2,-9.0,2000
202210151900,288,20.9,-9.0,5000
202210151900,289,15.9,-9.0,3708
202210151900,294,19.1,-9.0,5000
202210151900,295,17.8,-9.0,1903
202211150800,90,8.6,-9.0,3554
202211150800,93,-0.3,-9.0,1600
202211150800,95,-0.9,-9.0,376
202211150800,98,1.7,-9.0,663
202211150800,99,0.2,-9.0,485
202211150800,100,-0.8,-9.0,1836
202211150800,101,0.3,-9.0,603
202211150800,102,9.7,-9.0,491
202211150800,104,6.5,-9.0,2000
202211150800,105,8.2,-9.0,4249
202211150800,106,9.5,-9.0,4871
202211150800,108,4.4,-9.0,1400
202211150800,112,6.6,-9.0,1247
202211150800,114,0.8,-9.0,67
202211150800,115,9.6,-9.0,5000
202211150800,119,4.8,-9.0,1376
202211150800,121,1.2,-9.0,26
202211150800,127,1.7,-9.0,939
202211150800,129,3.2,-9.0,1136
202211150800,130,7.0,-9.0,4356
202211150800,131,5.0,-9.0,1868
202211150800,133,3.6,-9.0,2312
202211150800,135,2.6,-9.0,384
202211150800,136,1.2,-9.0,1269
202211150800,137,3.7,-9.0,1740
202211150800,138,7.6,-9.0,2000
202211150800,140,3.8,-9.0,1486
202211150800,143,6.9,-9.0,2000
202211150800,146,5.1,-9.0,2000
202211150800,152,7.3,-9.0,2000
202211150800,155,7.3,-9.0,4571
202211150800,156,5.3,-9.0,2000
202211150800,159,8.6,-9.0,5000
202211150800,162,7.6,-9.0,2000
202211150800,165,7.8,-9.0,4649
202211150800,168,7.1,-9.0,2000
202211150800,169,10.6,-9.0,5000
202211150800,170,9.2,-9.0,2000
202211150800,172,4.2,-9.0,1852
202211150800,174,6.5,-9.0,1885
202211150800,177,3.3,-9.0,445
202211150800,181,1.5,-9.0,507
202211150800,184,12.1,-9.0,4975
202211150800,185,12.8,-9.0,5000
202211150800,188,10.2,-9.0,3561
202211150800,189,12.3,-9.0,4869
202211150800,192,2.2,-9.0,2178
202211150800,201,4.1,-9.0,1284
202211150800,202,1.0,-9.0,1091
202211150800,203,-0.5,-9.0,69
202211150800,211,0.8,-9.0,1967
202211150800,212,-0.1,-9.0,162
202211150800,216,2.0,-9.0,2000
202211150800,217,0.4,-9.0,1357
202211150800,221,-0.7,-9.0,744
202211150800,226,0.6,-9.0,467
202211150800,232,1.0,-9.0,488
202211150800,235,6.7,-9.0,2738
202211150800,236,2.0,-9.0,810
202211150800,238,1.3,-9.0,1186
202211150800,239,3.2,-9.0,836
202211150800,243,5.2,-9.0,1138
202211150800,244,1.3,-9.0,1880
202211150800,245,3.8,-9.0,1825
202211150800,247,1.9,-9.0,1388
202211150800,248,-0.5,-9.0,1332
202211150800,251,3.9,-9.0,2201
202211150800,252,5.1,-9.0,2774
202211150800,253,7.0,-9.0,3652
202211150800,254,1.0,-9.0,925
202211150800,255,7.1,-9.0,5000
202211150800,257,7.1,-9.0,1689
202211150800,258,5.9,-9.0,3784
202211150800,259,5.7,-9.0,925
202211150800,260,4.4,-9.0,2000
202211150800,261,3.3,-9.0,1768
202211150800,262,3.6,-9.0,2000
202211150800,263,2.4,-9.0,2129
202211150800,264,1.2,-9.0,2117
202211150800,266,4.8,-9.0,1588
202211150800,268,4.8,-9.0,719
202211150800,271,0.3,-9.0,606
202211150800,272,1.6,-9.0,1217
202211150800,273,4.0,-9.0,2766
202211150800,276,0.5,-9.0,1433
202211150800,277,7.5,-9.0,1990
202211150800,278,-0.1,-9.0,1185
202211150800,279,5.9,-9.0,2844
202211150800,281,6.4,-9.0,3074
202211150800,283,7.6,-9.0,2005
202211150800,284,1.4,-9.0,1524
202211150800,285,1.5,-9.0,1550
202211150800,288,3.7,-9.0,2427
202211150800,289,2.9,-9.0,3163
202211150800,294,8.7,-9.0,5000
202211150800,295,6.3,-9.0,2000
202211151900,90,10.5,-9.0,4022
202211151900,93,7.1,-9.0,1600
202211151900,95,6.8,-9.0,4980
202211151900,98,7.0,-9.0,2063
202211151900,99,6.3,-9.0,1239
202211151900,100,3.0,-9.0,2038
202211151900,101,8.8,-9.0,3156
202211151900,102,11.6,-9.0,551
202211151900,104,10.5,-9.0,2000
202211151900,105,11.8,-9.0,3809
202211151900,106,11.8,-9.0,4891
202211151900,108,9.5,-9.0,1960
202211151900,112,9.8,-9.0,1746
202211151900,114,7.8,-9.0,1403
202211151900,115,9.8,-9.0,5000
202211151900,119,8.8,-9.0,1127
202211151900,121,6.8,-9.0,1237
202211151900,127,5.3,-9.0,735
202211151900,129,8.9,-9.0,1659
202211151900,130,11.2,-9.0,4447
202211151900,131,10.8,-9.0,1802
202211151900,133,9.9,-9.0,2871
202211151900,135,9.4,-9.0,3377
202211151900,136,7.6,-9.0,2039
202211151900,137,7.6,-9.0,2360
202211151900,138,11.3,-9.0,2000
202211151900,140,12.0,-9.0,3627
202211151900,143,11.8,-9.0,2000
202211151900,146,11.0,-9.0,1774
202211151900,152,10.6,-9.0,2000
202211151900,155,11.5,-9.0,4351
202211151900,156,11.2,-9.0,1987
202211151900,159,12.0,-9.0,5000
202211151900,162,12.3,-9.0,2000
202211151900,165,11.5,-9.0,3212
202211151900,168,12.6,-9.0,2000
202211151900,169,11.3,-9.0,4297
202211151900,170,11.8,-9.0,2000
202211151900,172,8.7,-9.0,1755
202211151900,174,7.6,-9.0,1251
202211151900,177,9.5,-9.0,1855
202211151900,181,7.2,-9.0,1127
202211151900,184,12.8,-9.0,5000
202211151900,185,12.5,-9.0,5000
202211151900,188,9.8,-9.0,3297
202211151900,189,13.3,-9.0,4989
202211151900,192,8.4,-9.0,4951
202211151900,201,5.7,-9.0,2025
202211151900,202,7.7,-9.0,858
202211151900,203,7.4,-9.0,1304
202211151900,211,7.7,-9.0,2808
202211151900,212,6.9,-9.0,1249
202211151900,216,4.8,-9.0,1999
202211151900,217,6.3,-9.0,1648
202211151900,221,5.7,-9.0,948
202211151900,226,6.7,-9.0,1352
202211151900,232,7.3,-9.0,1084
202211151900,235,11.4,-9.0,3514
202211151900,236,7.8,-9.0,1757
202211151900,238,8.9,-9.0,2903
202211151900,239,10.1,-9.0,1537
202211151900,243,9.5,-9.0,2059
202211151900,244,6.7,-9.0,2538
202211151900,245,8.8,-9.0,1893
202211151900,247,7.6,-9.0,1577
202211151900,248,6.4,-9.0,2442
202211151900,251,8.1,-9.0,2313
202211151900,252,10.1,-9.0,4239
202211151900,253,11.5,-9.0,3588
202211151900,254,7.8,-9.0,3636
202211151900,255,10.8,-9.0,4784
202211151900,257,10.1,-9.0,1292
202211151900,258,10.1,-9.0,4712
202211151900,259,8.9,-9.0,1554
202211151900,260,7.2,-9.0,2000
202211151900,261,9.2,-9.0,2310
202211151900,262,10.9,-9.0,2000
202211151900,263,11.1,-9.0,4913
202211151900,264,8.1,-9.0,2839
202211151900,266,10.0,-9.0,1246
202211151900,268,8.1,-9.0,2000
202211151900,271,7.3,-9.0,1762
202211151900,272,8.5,-9.0,1996
202211151900,273,5.3,-9.0,760
202211151900,276,7.5,-9.0,3045
202211151900,277,10.3,-9.0,2000
202211151900,278,7.3,-9.0,1198
202211151900,279,9.4,-9.0,2997
202211151900,281,10.1,-9.0,3067
202211151900,283,7.7,-9.0,2187
202211151900,284,9.6,-9.0,2967
202211151900,285,9.9,-9.0,4542
202211151900,288,9.2,-9.0,3320
202211151900,289,10.4,-9.0,3002
202211151900,294,10.3,-9.0,5000
202211151900,295,10.1,-9.0,2000
202212150800,90,-5.4,-9.0,4720
202212150800,93,-9.4,-9.0,300
202212150800,95,-11.2,-9.0,329
202212150800,98,-7.1,-9.0,1458
202212150800,99,-9.0,-9.0,1124
202212150800,100,-12.1,-9.0,1468
202212150800,101,-8.6,-9.0,651
202212150800,102,-1.6,-9.0,1786
202212150800,104,-4.4,-9.0,2000
202212150800,105,-3.8,-9.0,4908
202212150800,106,-2.6,-9.0,3080
202212150800,108,-6.1,-9.0,2000
202212150800,112,-6.4,-9.0,1757
202212150800,114,-9.1,-9.0,2097
202212150800,115,-0.4,-9.0,1356
202212150800,119,-7.2,-9.0,1698
202212150800,121,-11.0,-9.0,753
202212150800,127,-11.2,-9.0,1220
202212150800,129,-6.3,-9.0,1275
202212150800,130,-4.6,-9.0,4361
202212150800,131,-7.6,-9.0,2015
202212150800,133,-7.4,-9.0,2061
202212150800,135,-9.2,-9.0,1591
202212150800,136,-11.9,-9.0,1675
202212150800,137,-10.0,-9.0,1884
202212150800,138,-5.8,-9.0,2000
202212150800,140,-5.2,-9.0,2098
202212150800,143,-7.3,-9.0,2000
202212150800,146,-5.0,-9.0,2000
202212150800,152,-3.7,-9.0,2000
202212150800,155,-4.9,-9.0,4089
202212150800,156,-4.0,-9.0,2000
202212150800,159,-3.1,-9.0,5000
202212150800,162,-3.5,-9.0,2000
202212150800,165,-1.9,-9.0,3924
202212150800,168,-2.3,-9.0,2000
202212150800,169,3.9,-9.0,4817
202212150800,170,-0.4,-9.0,2000
202212150800,172,-5.0,-9.0,2406
202212150800,174,-9.3,-9.0,1092
202212150800,177,-7.9,-9.0,1214
202212150800,181,-10.3,-9.0,1306
202212150800,184,5.1,-9.0,5000
202212150800,185,6.3,-9.0,4980
202212150800,188,0.3,-9.0,2501
202212150800,189,3.4,-9.0,5000
202212150800,192,-8.6,-9.0,3232
202212150800,201,-6.3,-9.0,2845
202212150800,202,-7.8,-9.0,1764
202212150800,203,-9.9,-9.0,1673
202212150800,211,-9.4,-9.0,609
202212150800,212,-11.1,-9.0,917
202212150800,216,-11.2,-9.0,2000
202212150800,217,-11.6,-9.0,1709
202212150800,221,-11.8,-9.0,1038
202212150800,226,-12.0,-9.0,1256
202212150800,232,-9.9,-9.0,878
202212150800,235,-2.2,-9.0,2796
202212150800,236,-8.5,-9.0,1070
202212150800,238,-9.3,-9.0,1174
202212150800,239,-7.7,-9.0,1808
202212150800,243,-4.0,-9.0,3044
202212150800,244,-10.9,-9.0,2015
202212150800,245,-4.9,-9.0,1986
202212150800,247,-10.0,-9.0,1401
202212150800,248,-11.0,-9.0,1801
202212150800,251,-5.0,-9.0,2883
202212150800,252,-3.3,-9.0,3109
202212150800,253,-5.3,-9.0,2559
202212150800,254,-9.1,-9.0,1880
202212150800,255,-5.5,-9.0,5000
202212150800,257,-4.0,-9.0,1848
202212150800,258,-6.3,-9.0,3865
202212150800,259,-3.8,-9.0,2049
202212150800,260,-5.3,-9.0,2000
202212150800,261,-3.1,-9.0,3015
202212150800,262,-7.2,-9.0,2000
202212150800,263,-9.1,-9.0,2147
202212150800,264,-9.0,-9.0,1592
202212150800,266,-5.1,-9.0,1387
202212150800,268,-1.2,-9.0,1969
202212150800,271,-11.6,-9.0,1127
202212150800,272,-10.8,-9.0,1754
202212150800,273,-10.5,-9.0,2310
202212150800,276,-13.6,-9.0,2077
202212150800,277,-5.7,-9.0,2000
202212150800,278,-12.5,-9.0,1580
202212150800,279,-5.7,-9.0,2458
202212150800,281,-9.2,-9.0,2034
202212150800,283,-9.0,-9.0,1705
202212150800,284,-9.6,-9.0,1314
202212150800,285,-8.9,-9.0,1914
202212150800,288,-7.3,-9.0,2959
202212150800,289,-7.8,-9.0,2424
202212150800,294,-3.6,-9.0,4894
202212150800,295,-3.9,-9.0,2000
